Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal_Loan,Securities_Account,CD_Account,Online,CreditCard,CCAvg_to_Income,Income_Group
47,23,89,1,2.6,2,0,0,1,1,1,1,0.0292,High
62,36,63,1,2.5,3,0,0,0,0,0,0,0.0397,Medium
48,23,84,4,3.1,2,0,1,1,1,1,0,0.0369,High
61,36,44,4,2.1,1,0,0,0,0,0,0,0.0477,Medium
29,3,29,3,1.0,1,0,0,0,0,1,1,0.0345,Low
45,21,29,1,0.3,3,0,0,0,0,1,0,0.0103,Low
39,14,22,2,0.3,2,0,0,0,0,1,0,0.0136,Low
31,6,53,4,2.2,1,114,0,0,0,1,0,0.0415,Medium
39,14,24,2,0.3,2,0,0,0,0,1,0,0.0125,Low
63,38,153,1,1.3,1,455,0,0,0,0,0,0.0085,Very_High
28,2,31,2,0.3,2,0,0,1,0,1,0,0.0097,Low
56,30,21,2,0.7,2,0,0,0,0,1,0,0.0333,Low
31,6,180,2,6.7,1,0,0,0,0,0,0,0.0372,Very_High
46,20,82,3,0.7,2,0,0,0,0,1,1,0.0085,High
42,18,90,4,0.8,1,245,0,1,0,0,0,0.0089,High
53,29,154,4,7.4,3,0,1,0,0,0,0,0.0481,Very_High
41,17,99,2,1.8,2,0,0,0,0,1,1,0.0182,High
61,36,153,1,2.6,2,0,1,1,1,0,1,0.017,Very_High
31,5,93,2,3.1,2,0,1,0,0,1,0,0.0333,High
62,38,53,1,0.0,2,0,0,0,0,0,0,0.0,Medium
59,34,18,3,1.3,2,104,0,0,1,1,1,0.0722,Low
49,24,70,1,2.9,1,0,0,0,0,0,0,0.0414,Medium
65,39,100,4,1.7,3,0,0,0,0,0,1,0.017,High
30,6,193,3,6.3,3,0,1,0,0,1,0,0.0326,Very_High
32,7,125,1,0.0,1,0,0,0,0,1,1,0.0,High
56,31,68,2,0.0,3,0,0,1,0,1,0,0.0,Medium
36,10,55,1,2.0,1,95,0,0,0,1,0,0.0364,Medium
58,34,152,4,3.6,3,0,1,0,0,0,0,0.0237,Very_High
27,3,84,3,1.5,1,0,0,0,0,1,1,0.0179,High
41,16,13,2,0.0,3,0,0,0,0,1,0,0.0,Low
59,35,33,4,0.4,1,131,0,0,0,0,1,0.0121,Low
56,32,89,4,1.0,2,90,0,1,0,1,0,0.0112,High
52,26,93,1,2.4,1,0,0,0,0,1,0,0.0258,High
35,5,68,4,1.8,3,0,0,0,0,0,0,0.0265,Medium
47,21,85,2,1.7,2,0,0,0,0,0,1,0.02,High
29,4,73,1,0.8,2,0,0,0,0,1,0,0.011,Medium
31,6,83,4,2.2,2,106,0,0,0,1,0,0.0265,High
62,36,158,2,6.3,3,0,1,0,0,1,0,0.0399,Very_High
48,18,182,4,6.0,3,0,1,0,0,1,0,0.033,Very_High
26,1,24,2,0.9,3,123,0,0,0,0,1,0.0375,Low
60,34,102,2,2.0,1,0,0,0,0,1,1,0.0196,High
35,11,53,3,2.8,1,0,0,0,0,0,0,0.0528,Medium
40,15,175,2,3.3,1,0,0,0,0,1,0,0.0189,Very_High
31,5,28,3,1.0,1,0,0,0,0,1,0,0.0357,Low
50,25,14,4,0.8,1,0,0,0,0,1,0,0.0571,Low
33,7,139,1,4.0,3,106,1,0,1,1,1,0.0288,Very_High
37,11,34,3,0.9,1,0,0,0,0,1,0,0.0265,Low
38,14,64,1,1.5,3,0,0,0,0,0,1,0.0234,Medium
63,38,84,4,0.1,2,0,0,0,0,0,0,0.0012,High
57,32,42,3,0.5,2,0,0,1,0,1,0,0.0119,Medium
61,35,63,1,1.6,1,0,0,0,0,1,0,0.0254,Medium
37,12,100,3,1.2,3,341,0,0,0,1,1,0.012,High
51,25,190,2,4.2,2,0,1,0,0,1,0,0.0221,Very_High
44,20,22,1,1.0,1,91,0,0,0,0,0,0.0455,Low
63,37,20,1,0.8,2,0,0,1,0,0,1,0.04,Low
43,18,21,2,1.4,2,0,0,0,0,1,1,0.0667,Low
38,14,25,4,0.4,2,101,0,0,0,1,0,0.016,Low
34,9,20,4,1.1,3,0,0,0,0,1,0,0.055,Low
48,23,173,3,0.2,1,0,1,0,1,1,1,0.0012,Very_High
29,5,81,2,2.5,1,0,0,0,0,0,1,0.0309,High
37,11,139,2,0.8,2,421,1,0,0,1,0,0.0058,Very_High
60,35,119,2,3.9,1,0,0,1,0,1,0,0.0328,High
46,20,74,4,2.6,3,104,0,0,0,1,0,0.0351,Medium
34,10,42,1,1.5,2,131,0,0,0,0,0,0.0357,Medium
56,30,73,2,1.1,1,0,0,0,0,0,0,0.0151,Medium
57,31,114,4,5.2,1,0,1,1,1,1,0,0.0456,High
62,36,44,2,1.0,3,0,0,0,0,0,0,0.0227,Medium
32,8,141,2,4.33,1,0,0,0,0,0,0,0.0307,Very_High
51,26,14,2,0.0,1,103,0,0,0,1,0,0.0,Low
55,29,33,2,0.4,3,0,0,0,0,0,0,0.0121,Low
60,34,83,2,2.0,1,249,0,0,0,0,0,0.0241,High
40,16,89,4,0.8,1,155,0,0,0,1,0,0.009,High
62,38,39,4,2.2,1,0,0,1,0,1,0,0.0564,Low
63,39,83,3,2.0,3,0,0,0,0,1,1,0.0241,High
60,34,108,2,2.0,1,359,0,0,0,1,0,0.0185,High
59,34,21,3,1.3,2,0,0,0,0,1,1,0.0619,Low
26,1,102,1,1.9,1,0,0,0,0,0,0,0.0186,High
56,32,48,1,1.6,3,0,0,0,0,0,1,0.0333,Medium
58,32,32,3,1.4,1,0,0,0,0,1,0,0.0438,Low
57,31,43,1,0.2,1,0,0,0,0,0,0,0.0047,Medium
48,23,35,4,0.4,2,118,0,0,0,0,0,0.0114,Low
30,6,184,1,6.0,1,0,0,0,0,1,0,0.0326,Very_High
45,21,140,2,7.6,1,132,0,0,0,0,0,0.0543,Very_High
64,38,32,3,0.7,2,0,0,0,0,1,1,0.0219,Low
44,20,149,1,1.7,1,0,0,0,0,1,0,0.0114,Very_High
51,25,15,4,0.6,3,0,0,0,0,0,1,0.04,Low
43,16,71,3,2.33,2,0,0,0,0,0,0,0.0328,Medium
29,3,108,4,1.8,2,0,0,0,0,0,0,0.0167,High
56,30,122,2,0.5,1,0,0,0,0,0,1,0.0041,High
65,41,40,3,0.1,3,0,0,0,0,1,0,0.0025,Low
46,22,198,2,6.67,1,0,0,0,0,0,1,0.0337,Very_High
48,24,79,4,1.4,2,0,0,1,0,0,1,0.0177,Medium
56,31,84,1,0.1,3,0,0,0,0,1,0,0.0012,High
61,37,31,3,0.4,2,0,0,0,0,0,1,0.0129,Low
46,20,12,4,0.6,3,0,0,0,0,0,1,0.05,Low
58,34,88,2,1.6,1,0,0,0,0,1,1,0.0182,High
31,5,29,2,0.3,2,131,0,0,0,1,1,0.0103,Low
27,3,201,1,6.33,1,158,0,0,0,1,0,0.0315,Very_High
44,20,20,1,1.4,3,0,0,0,0,0,0,0.07,Low
44,20,15,1,1.0,1,0,0,0,0,1,0,0.0667,Low
51,27,155,2,0.4,1,107,0,0,0,0,1,0.0026,Very_High
39,13,25,3,0.2,2,0,0,0,0,1,0,0.008,Low
32,8,200,2,6.5,1,565,0,0,0,1,0,0.0325,Very_High
33,7,101,1,2.7,2,233,0,0,0,0,0,0.0267,High
40,16,19,4,0.4,2,0,0,0,0,1,1,0.0211,Low
36,12,188,2,6.5,1,0,0,0,0,1,1,0.0346,Very_High
52,28,8,1,0.3,1,0,0,0,0,1,0,0.0375,Low
54,29,59,2,2.3,3,152,0,0,0,1,0,0.039,Medium
26,2,72,4,2.6,1,0,0,1,1,1,0,0.0361,Medium
39,15,55,1,1.5,3,0,0,0,0,1,0,0.0273,Medium
46,19,24,3,0.67,2,0,0,0,0,1,0,0.0279,Low
57,32,19,1,1.3,1,0,0,0,0,1,0,0.0684,Low
59,33,71,2,2.3,3,150,0,0,0,1,1,0.0324,Medium
52,26,54,2,1.5,2,0,0,0,0,0,1,0.0278,Medium
52,26,28,1,0.3,3,0,0,0,0,1,0,0.0107,Low
50,20,25,4,0.4,3,0,0,0,0,1,0,0.016,Low
41,17,51,2,0.6,3,0,0,0,0,0,1,0.0118,Medium
43,19,125,3,2.4,1,0,1,0,0,1,0,0.0192,High
25,0,88,2,1.8,2,319,0,0,0,1,1,0.0205,High
40,16,125,2,2.2,1,0,0,0,0,1,0,0.0176,High
35,10,79,4,2.1,3,182,0,0,0,1,0,0.0266,Medium
60,36,31,3,0.4,2,0,0,0,0,1,1,0.0129,Low
57,31,131,2,2.7,1,394,0,0,0,0,1,0.0206,Very_High
44,19,70,1,0.2,2,230,0,1,0,0,0,0.0029,Medium
61,36,38,3,0.9,3,82,0,0,0,1,1,0.0237,Low
33,7,83,1,2.5,1,0,0,1,1,1,1,0.0301,High
45,20,59,1,2.4,1,0,0,1,1,1,0,0.0407,Medium
45,21,121,1,4.7,1,0,0,0,0,0,0,0.0388,High
64,38,42,2,0.7,3,137,0,0,0,1,0,0.0167,Medium
50,24,32,4,1.8,1,109,0,0,0,1,0,0.0562,Low
28,3,29,4,0.8,1,135,0,0,0,1,0,0.0276,Low
37,12,40,2,1.1,2,0,0,1,0,0,1,0.0275,Low
62,36,25,3,0.3,3,0,0,0,0,1,1,0.012,Low
29,5,21,4,0.4,2,89,0,0,0,0,1,0.019,Low
49,23,79,3,0.7,2,151,0,0,0,1,0,0.0089,Medium
46,22,52,2,2.1,3,221,0,0,0,0,0,0.0404,Medium
60,34,61,4,1.7,2,229,0,0,0,0,0,0.0279,Medium
55,31,25,2,0.2,1,0,0,0,0,0,0,0.008,Low
33,8,155,1,7.4,3,0,1,0,0,0,0,0.0477,Very_High
53,29,25,2,0.4,1,0,0,0,0,1,0,0.016,Low
50,24,80,4,4.9,1,0,0,0,0,1,0,0.0613,Medium
28,3,55,4,1.7,2,0,0,0,0,1,1,0.0309,Medium
42,17,23,2,0.0,3,0,0,0,0,0,0,0.0,Low
33,9,60,1,1.2,1,0,0,0,0,1,1,0.02,Medium
40,14,54,2,0.7,1,0,0,0,0,0,0,0.013,Medium
31,6,44,4,0.8,1,0,0,0,0,0,0,0.0182,Medium
41,16,33,4,0.0,2,0,0,0,0,1,0,0.0,Low
52,27,45,2,2.0,2,121,0,0,0,0,1,0.0444,Medium
65,35,55,4,1.67,3,89,0,0,0,1,1,0.0304,Medium
48,24,134,1,5.0,1,0,0,0,0,0,1,0.0373,Very_High
45,21,44,3,0.6,2,0,0,0,0,1,0,0.0136,Medium
26,0,149,2,7.2,1,154,0,0,0,0,0,0.0483,Very_High
64,38,22,2,0.2,3,0,0,1,0,0,0,0.0091,Low
41,14,74,3,2.33,2,0,0,0,0,1,0,0.0315,Medium
43,18,128,4,5.3,1,84,1,0,0,0,0,0.0414,High
60,36,62,4,2.2,1,0,0,0,0,0,0,0.0355,Medium
62,37,9,1,0.1,1,94,0,0,0,0,0,0.0111,Low
46,21,9,2,0.7,3,0,0,0,0,1,0,0.0778,Low
36,11,15,2,0.3,2,119,0,0,0,0,0,0.02,Low
31,5,28,4,0.8,1,0,0,0,0,0,0,0.0286,Low
43,18,83,3,0.5,3,0,0,0,0,0,1,0.006,High
46,22,73,1,0.8,3,117,0,0,0,0,0,0.011,Medium
50,26,42,4,1.1,2,151,0,0,0,1,0,0.0262,Medium
52,27,34,2,0.7,2,114,0,0,0,1,1,0.0206,Low
27,3,32,3,1.0,2,0,0,0,0,0,0,0.0312,Low
34,9,68,1,2.8,1,0,0,0,0,1,0,0.0412,Medium
49,24,82,1,2.9,1,267,0,0,0,1,0,0.0354,High
52,26,19,2,0.7,2,0,0,0,0,0,1,0.0368,Low
37,11,60,2,2.8,1,181,0,0,0,0,1,0.0467,Medium
53,27,192,1,1.7,1,601,0,0,0,1,0,0.0089,Very_High
54,29,119,3,2.0,1,0,1,1,1,0,0,0.0168,High
29,3,190,2,4.5,1,0,0,0,0,1,0,0.0237,Very_High
35,11,34,1,1.5,2,0,0,0,0,0,0,0.0441,Low
32,6,44,4,0.2,1,0,0,1,1,1,1,0.0045,Medium
38,13,23,4,0.2,3,0,0,0,0,1,0,0.0087,Low
44,20,171,4,0.7,1,567,1,0,1,1,1,0.0041,Very_High
44,20,43,1,0.3,3,0,0,1,0,0,1,0.007,Medium
48,22,139,1,0.0,1,0,0,0,1,1,1,0.0,Very_High
46,20,118,1,5.7,1,0,0,0,1,1,1,0.0483,High
35,9,113,3,0.8,3,0,1,0,0,1,0,0.0071,High
56,32,98,3,3.9,3,0,1,0,0,0,0,0.0398,High
49,24,70,1,2.9,1,0,0,0,0,0,1,0.0414,Medium
57,32,42,2,2.1,3,0,0,0,0,1,0,0.05,Medium
35,10,143,1,8.6,1,0,0,0,0,1,1,0.0601,Very_High
44,20,185,3,2.7,1,0,1,0,0,1,0,0.0146,Very_High
38,14,28,4,0.4,2,100,0,0,0,1,0,0.0143,Low
57,33,45,3,1.5,1,181,0,1,1,1,1,0.0333,Medium
35,10,78,1,2.6,2,0,0,0,0,0,0,0.0333,Medium
29,3,121,2,1.3,1,0,0,0,0,0,0,0.0107,High
58,32,59,1,1.6,1,0,0,0,0,1,0,0.0271,Medium
40,16,64,4,2.67,1,0,0,1,0,1,0,0.0417,Medium
51,26,15,2,0.0,1,114,0,0,0,1,0,0.0,Low
61,36,10,1,0.1,1,0,0,0,0,0,0,0.01,Low
46,20,61,2,0.4,3,0,0,0,0,0,0,0.0066,Medium
55,31,50,4,1.5,1,0,0,0,0,1,0,0.03,Medium
35,10,79,4,2.1,3,0,0,1,0,1,0,0.0266,Medium
60,34,35,1,0.2,1,0,0,0,0,1,0,0.0057,Low
28,3,11,4,0.5,3,0,0,0,0,0,0,0.0455,Low
43,19,128,1,4.7,1,0,0,0,0,1,0,0.0367,High
61,36,55,3,0.9,3,0,0,0,0,1,1,0.0164,Medium
48,22,79,3,0.7,2,0,0,0,0,1,0,0.0089,Medium
65,39,18,2,0.4,1,0,0,1,1,1,1,0.0222,Low
45,19,91,2,1.7,2,0,0,1,0,1,0,0.0187,High
36,11,9,4,0.2,3,0,0,0,0,0,1,0.0222,Low
45,20,62,2,2.2,3,0,0,0,0,1,0,0.0355,Medium
60,34,59,1,1.6,1,231,0,0,0,1,0,0.0271,Medium
47,22,25,1,0.1,1,148,0,0,0,1,0,0.004,Low
32,7,54,4,1.3,1,0,0,1,0,1,0,0.0241,Medium
48,23,112,1,5.1,2,86,1,1,1,1,0,0.0455,High
33,8,125,1,0.0,1,0,0,0,0,1,1,0.0,High
49,23,194,4,8.3,2,0,1,0,0,0,1,0.0428,Very_High
56,32,161,1,5.8,3,0,1,1,0,0,0,0.036,Very_High
59,33,35,1,0.2,1,171,0,0,0,0,0,0.0057,Low
56,30,113,2,2.7,1,352,0,0,0,0,1,0.0239,High
30,4,25,2,0.3,2,0,0,0,0,0,0,0.012,Low
59,29,45,3,2.0,3,0,0,0,0,1,0,0.0444,Medium
38,13,119,2,7.8,1,221,0,0,0,0,0,0.0655,High
47,22,30,4,0.4,2,115,0,0,0,1,1,0.0133,Low
54,29,79,4,3.8,2,0,0,1,0,1,0,0.0481,Medium
34,9,178,1,0.8,3,0,1,0,0,0,0,0.0045,Very_High
41,16,23,2,0.3,2,118,0,0,0,0,0,0.013,Low
47,23,171,2,1.4,1,284,0,0,0,1,1,0.0082,Very_High
44,19,74,4,1.9,3,0,0,0,0,0,0,0.0257,Medium
43,18,103,3,1.0,1,180,0,0,0,1,1,0.0097,High
31,7,99,1,4.0,1,0,0,0,0,1,0,0.0404,High
28,2,43,4,1.3,3,0,0,0,0,1,1,0.0302,Medium
55,25,23,4,0.4,3,88,0,0,0,0,0,0.0174,Low
42,17,91,1,0.1,2,199,0,0,0,1,1,0.0011,High
53,29,93,1,2.7,2,256,0,0,0,1,0,0.029,High
30,6,154,1,6.0,1,0,0,0,0,0,0,0.039,Very_High
65,40,21,3,0.1,3,0,0,0,0,0,1,0.0048,Low
43,18,65,2,2.2,3,0,0,0,0,1,0,0.0338,Medium
56,32,15,1,0.1,2,0,0,0,0,1,0,0.0067,Low
25,0,52,3,2.6,3,159,0,0,0,0,0,0.05,Medium
35,10,30,3,1.3,1,0,0,1,1,1,1,0.0433,Low
50,26,42,1,1.6,2,0,0,0,0,1,0,0.0381,Medium
36,10,20,4,0.3,1,97,0,0,0,1,0,0.015,Low
34,8,60,4,2.2,2,0,0,0,0,0,1,0.0367,Medium
32,6,54,4,1.8,3,167,0,0,0,0,0,0.0333,Medium
51,25,60,4,2.6,1,97,0,0,0,1,0,0.0433,Medium
52,25,41,3,1.0,2,0,0,0,0,1,0,0.0244,Medium
65,39,30,3,0.7,2,0,0,0,0,1,1,0.0233,Low
51,24,21,2,1.0,2,0,0,0,0,1,0,0.0476,Low
37,13,105,1,0.8,2,0,0,0,0,0,1,0.0076,High
35,11,65,3,2.8,1,240,0,0,0,1,0,0.0431,Medium
67,41,20,2,0.4,1,80,0,0,0,0,0,0.02,Low
30,6,179,3,4.9,1,142,1,0,0,1,0,0.0274,Very_High
62,38,161,1,2.9,1,0,0,1,1,1,1,0.018,Very_High
42,17,82,1,3.7,3,0,0,0,0,1,0,0.0451,High
48,22,43,1,1.2,2,112,0,0,0,1,0,0.0279,Medium
61,36,61,2,2.8,1,0,0,0,0,0,0,0.0459,Medium
36,6,90,4,1.8,3,0,0,1,0,0,0,0.02,High
48,24,90,1,2.6,2,334,0,0,0,1,0,0.0289,High
65,39,21,2,0.4,1,0,0,0,0,0,0,0.019,Low
25,1,118,1,5.4,1,0,0,0,0,1,1,0.0458,High
55,30,44,2,2.0,2,0,0,0,0,1,0,0.0455,Medium
63,37,110,1,4.1,3,0,1,0,0,0,0,0.0373,High
31,5,99,4,1.8,2,268,0,0,0,0,0,0.0182,High
43,17,98,3,1.1,1,0,0,0,0,0,0,0.0112,High
28,4,69,3,0.7,2,80,0,0,0,1,0,0.0101,Medium
37,11,82,3,0.9,2,218,0,0,0,1,1,0.011,High
27,3,112,3,2.5,1,389,0,1,0,1,0,0.0223,High
62,38,123,1,2.9,1,0,0,0,0,0,0,0.0236,High
51,24,78,1,2.67,2,0,0,0,0,1,0,0.0342,Medium
56,30,59,3,0.8,1,159,0,1,0,1,0,0.0136,Medium
56,30,78,3,1.7,2,0,0,0,0,0,0,0.0218,Medium
44,19,49,4,1.9,3,89,0,0,0,1,0,0.0388,Medium
46,19,82,3,2.67,2,0,0,0,0,0,0,0.0326,High
56,32,125,3,0.6,1,342,1,0,1,1,1,0.0048,High
56,30,185,1,2.9,1,0,0,0,0,0,0,0.0157,Very_High
57,33,163,1,7.4,1,0,0,0,0,1,0,0.0454,Very_High
31,6,19,4,1.1,3,104,0,0,1,1,1,0.0579,Low
65,41,115,4,1.7,2,0,0,0,0,0,0,0.0148,High
31,7,81,2,2.0,2,0,0,0,1,1,1,0.0247,High
36,10,93,1,2.8,3,0,0,0,0,1,0,0.0301,High
56,30,111,4,0.3,1,372,1,1,1,1,0,0.0027,High
52,27,184,1,8.1,1,0,0,0,0,0,0,0.044,Very_High
42,18,50,4,2.2,2,0,0,0,0,0,0,0.044,Medium
55,30,55,3,1.7,1,0,0,0,0,0,1,0.0309,Medium
49,24,13,1,0.4,3,101,0,1,0,0,0,0.0308,Low
51,25,29,4,0.1,1,0,0,0,0,1,1,0.0034,Low
26,2,72,4,2.6,1,0,0,0,0,1,0,0.0361,Medium
32,7,83,1,2.6,2,0,0,1,0,0,1,0.0313,High
54,29,98,1,0.1,3,0,0,0,0,0,0,0.001,High
50,24,43,4,0.1,1,0,0,0,0,1,0,0.0023,Medium
59,33,34,1,0.2,1,0,0,0,0,1,0,0.0059,Low
61,36,10,4,0.4,2,0,0,0,0,1,0,0.04,Low
43,19,201,2,6.67,1,0,0,1,0,1,0,0.0332,Very_High
39,14,85,3,1.2,3,107,0,0,0,1,1,0.0141,High
56,26,50,3,1.4,3,0,0,0,0,0,0,0.028,Medium
38,14,91,2,0.0,1,0,0,0,0,1,0,0.0,High
25,0,112,2,2.0,1,241,0,0,0,1,0,0.0179,High
42,17,98,2,0.4,1,275,0,0,0,1,0,0.0041,High
42,18,115,1,0.3,1,0,0,0,0,0,0,0.0026,High
50,26,22,4,0.5,2,112,0,0,0,1,0,0.0227,Low
56,30,101,3,1.7,2,0,0,0,0,0,1,0.0168,High
43,18,83,2,3.8,3,112,0,0,0,0,0,0.0458,High
60,35,52,3,0.5,2,0,0,0,0,0,0,0.0096,Medium
42,16,191,3,4.8,2,0,1,1,1,1,0,0.0251,Very_High
57,33,134,4,0.9,1,198,1,0,0,1,0,0.0067,Very_High
48,24,54,1,1.6,2,186,0,0,0,1,0,0.0296,Medium
37,11,69,3,2.1,1,0,0,1,0,0,0,0.0304,Medium
57,32,64,3,1.6,3,0,0,0,0,1,0,0.025,Medium
62,32,53,4,1.67,3,142,0,0,0,0,0,0.0315,Medium
39,9,118,2,6.0,3,246,1,0,1,1,1,0.0508,High
38,13,19,2,1.4,2,120,0,0,0,0,1,0.0737,Low
54,28,31,2,0.4,3,0,0,0,0,0,0,0.0129,Low
45,21,63,1,0.8,3,245,0,0,0,1,1,0.0127,Medium
39,15,25,1,1.4,3,0,0,0,0,0,0,0.056,Low
45,19,22,1,0.2,1,0,0,0,0,1,0,0.0091,Low
62,38,78,1,1.8,3,0,0,0,0,0,0,0.0231,Medium
43,19,81,1,0.3,1,218,0,0,0,1,0,0.0037,High
30,6,41,1,2.4,2,0,0,0,0,1,0,0.0585,Medium
35,10,62,3,2.3,1,0,0,0,0,0,0,0.0371,Medium
58,34,35,1,1.2,3,0,0,0,0,1,0,0.0343,Low
44,19,30,1,0.6,3,0,0,0,0,1,0,0.02,Low
56,29,51,3,1.0,2,0,0,0,0,1,0,0.0196,Medium
28,2,140,2,2.0,1,0,0,0,0,1,0,0.0143,Very_High
64,39,73,3,2.4,1,185,0,0,0,0,0,0.0329,Medium
63,39,40,4,1.2,2,0,0,0,0,1,0,0.03,Low
44,20,69,1,0.8,3,0,0,0,0,1,1,0.0116,Medium
34,9,191,1,4.8,3,0,1,0,1,1,1,0.0251,Very_High
50,24,82,3,3.0,2,0,0,0,0,1,0,0.0366,High
51,25,181,1,3.3,3,589,1,1,1,1,0,0.0182,Very_High
30,4,38,1,1.9,3,0,0,0,0,1,0,0.05,Low
55,31,23,2,0.2,1,0,0,0,0,1,0,0.0087,Low
57,33,55,1,1.8,3,0,0,0,0,1,0,0.0327,Medium
43,19,58,2,3.2,1,0,0,0,0,1,0,0.0552,Medium
61,36,29,2,0.5,2,0,0,0,0,1,0,0.0172,Low
49,23,39,4,2.6,1,0,0,0,0,0,0,0.0667,Low
52,28,39,3,1.9,2,83,0,0,1,1,1,0.0487,Low
57,33,30,3,1.5,1,151,0,1,0,1,0,0.05,Low
53,23,58,4,2.0,3,0,0,0,0,1,1,0.0345,Medium
52,28,62,1,1.8,3,231,0,0,0,1,0,0.029,Medium
39,15,62,4,2.4,1,86,0,0,0,0,0,0.0387,Medium
58,34,19,1,1.2,3,0,0,0,0,0,0,0.0632,Low
36,12,38,1,1.5,2,0,0,0,0,0,0,0.0395,Low
45,21,84,4,2.0,3,0,0,0,0,1,1,0.0238,High
30,5,78,1,2.6,2,0,0,0,0,1,0,0.0333,Medium
49,25,22,4,0.2,1,83,0,0,0,1,0,0.0091,Low
44,20,81,4,2.0,3,277,0,0,0,1,0,0.0247,High
43,17,32,3,0.5,2,0,0,0,0,1,0,0.0156,Low
42,18,89,4,0.8,1,184,0,0,0,0,0,0.009,High
29,4,121,2,3.3,1,0,0,0,0,1,0,0.0273,High
28,2,42,1,1.5,1,0,0,0,0,1,1,0.0357,Medium
50,24,130,1,1.0,1,0,0,0,0,0,0,0.0077,High
44,19,30,4,0.0,2,0,0,0,0,1,0,0.0,Low
52,26,114,1,4.9,1,0,0,0,0,0,0,0.043,High
28,4,155,1,6.33,1,0,0,0,0,0,0,0.0408,Very_High
62,38,50,2,1.1,1,0,0,0,0,0,1,0.022,Medium
34,10,34,1,1.5,2,111,0,0,0,0,1,0.0441,Low
45,20,94,3,0.5,3,0,0,0,0,1,0,0.0053,High
52,26,114,2,2.4,2,0,0,0,0,0,0,0.0211,High
43,18,89,3,0.5,3,108,0,0,0,0,1,0.0056,High
54,24,49,1,1.4,3,0,0,0,0,1,0,0.0286,Medium
64,38,115,1,2.0,1,0,0,0,0,1,1,0.0174,High
27,3,148,1,1.5,1,397,0,0,0,1,1,0.0101,Very_High
42,17,72,4,1.1,2,203,0,0,0,0,1,0.0153,Medium
28,2,114,4,2.1,3,0,0,0,0,1,0,0.0184,High
47,22,11,2,0.0,1,78,0,0,0,0,0,0.0,Low
39,13,63,4,0.2,3,242,0,0,0,0,0,0.0032,Medium
29,3,113,2,0.2,1,0,0,0,0,1,1,0.0018,High
39,13,80,2,1.8,1,0,0,0,0,1,0,0.0225,Medium
41,15,54,3,0.5,3,0,0,0,0,1,1,0.0093,Medium
37,11,32,2,1.4,3,0,0,1,0,1,0,0.0438,Low
41,17,11,1,1.0,1,0,0,0,0,0,0,0.0909,Low
45,19,141,1,2.4,1,0,0,0,0,1,0,0.017,Very_High
52,26,84,3,3.0,2,0,0,0,0,1,0,0.0357,High
58,33,18,3,0.1,2,110,0,0,0,1,0,0.0056,Low
31,5,20,2,0.3,1,0,0,0,0,0,0,0.015,Low
26,1,55,4,1.7,2,175,0,0,0,1,0,0.0309,Medium
31,7,31,4,0.4,2,79,0,0,0,0,0,0.0129,Low
42,17,114,2,0.4,1,0,0,0,0,0,0,0.0035,High
56,31,52,3,2.0,2,0,0,1,1,1,1,0.0385,Medium
52,28,18,1,0.3,1,120,0,0,0,1,0,0.0167,Low
59,35,55,1,1.8,3,0,0,1,0,0,0,0.0327,Medium
32,8,29,1,0.2,3,76,0,0,0,1,1,0.0069,Low
46,22,30,3,0.5,1,0,0,0,0,0,0,0.0167,Low
52,28,38,2,0.8,1,0,0,0,0,0,1,0.0211,Low
30,5,122,2,3.1,1,0,0,0,0,0,0,0.0254,High
32,8,183,1,6.0,1,0,0,0,0,0,0,0.0328,Very_High
35,11,41,1,2.4,2,0,0,0,0,0,0,0.0585,Medium
49,24,38,1,1.4,3,0,0,0,0,0,0,0.0368,Low
54,30,61,1,1.8,3,0,0,0,0,1,0,0.0295,Medium
56,32,103,3,4.0,3,0,1,0,0,0,0,0.0388,High
48,22,80,2,2.4,2,0,0,0,0,1,0,0.03,Medium
28,2,22,1,0.1,2,0,0,0,0,1,0,0.0045,Low
44,17,128,2,3.25,2,0,1,0,0,0,1,0.0254,High
30,4,142,3,4.2,1,359,1,0,0,0,0,0.0296,Very_High
44,20,124,1,4.7,1,0,0,0,0,1,1,0.0379,High
30,4,44,1,1.9,3,143,0,0,0,0,0,0.0432,Medium
47,23,170,2,6.5,2,0,1,0,1,1,1,0.0382,Very_High
64,39,75,4,0.1,2,0,0,0,1,1,1,0.0013,Medium
48,21,78,3,2.0,2,0,0,0,0,1,1,0.0256,Medium
63,38,31,1,1.1,3,125,0,0,0,1,0,0.0355,Low
25,0,99,1,1.9,1,323,0,0,0,0,0,0.0192,High
61,36,41,2,1.5,1,0,0,0,0,0,0,0.0366,Medium
46,21,39,4,0.0,2,0,0,0,0,1,0,0.0,Low
57,31,51,1,1.4,1,0,0,0,0,1,1,0.0275,Medium
40,15,52,3,0.8,3,113,0,0,0,1,0,0.0154,Medium
49,19,169,3,5.67,3,167,1,0,1,0,1,0.0336,Very_High
30,5,141,1,0.8,1,0,0,0,0,1,0,0.0057,Very_High
41,17,93,4,0.8,1,218,0,0,0,0,0,0.0086,High
42,15,14,3,1.0,2,0,0,1,0,0,0,0.0714,Low
63,39,160,2,2.1,1,0,0,0,0,1,1,0.0131,Very_High
43,17,44,1,0.2,1,0,0,1,1,1,0,0.0045,Medium
59,34,33,3,0.2,1,0,0,1,0,0,0,0.0061,Low
